FlightID,AirlineID,AircraftID,DepartureLocationID,ArrivalLocationID,DepartureTime,ArrivalTime,FlightDuration,PassengerCount
1500,5,3,7,5,2024-09-05 19:07:15.085207,2024-09-06 02:07:15.085207,7,298
1501,5,4,8,5,2024-08-12 19:07:15.085213,2024-08-13 01:07:15.085213,6,100
1502,1,2,1,7,2024-05-31 19:07:15.085220,2024-05-31 22:07:15.085220,3,248
1503,5,3,7,1,2024-06-28 19:07:15.085226,2024-06-29 05:07:15.085226,10,191
1504,3,3,4,2,2024-07-07 19:07:15.085232,2024-07-08 01:07:15.085232,6,170
1505,6,2,4,1,2024-05-28 19:07:15.085239,2024-05-29 05:07:15.085239,10,254
1506,1,2,4,3,2024-08-31 19:07:15.085248,2024-09-01 02:07:15.085248,7,293
1507,3,1,4,5,2024-10-08 19:07:15.085254,2024-10-09 03:07:15.085254,8,272
1508,6,2,4,8,2024-05-16 19:07:15.085261,2024-05-17 00:07:15.085261,5,225
1509,1,3,8,2,2024-05-18 19:07:15.085267,2024-05-19 03:07:15.085267,8,247
1510,3,3,5,8,2024-09-24 19:07:15.085273,2024-09-24 20:07:15.085273,1,108
1511,4,2,5,7,2024-08-14 19:07:15.085279,2024-08-15 06:07:15.085279,11,106
1512,2,1,1,8,2024-11-23 19:07:15.085286,2024-11-24 07:07:15.085286,12,250
1513,2,4,4,3,2024-04-27 19:07:15.085292,2024-04-28 07:07:15.085292,12,159
1514,5,3,6,4,2024-05-26 19:07:15.085298,2024-05-27 01:07:15.085298,6,222
1515,4,2,8,3,2024-12-27 19:07:15.085305,2024-12-28 00:07:15.085305,5,283
1516,6,2,3,3,2024-07-29 19:07:15.085311,2024-07-30 05:07:15.085311,10,238
1517,2,3,6,6,2024-09-09 19:07:15.085317,2024-09-10 04:07:15.085317,9,85
1518,5,1,1,2,2024-05-05 19:07:15.085323,2024-05-05 22:07:15.085323,3,84
1519,1,3,6,5,2024-05-08 19:07:15.085330,2024-05-09 02:07:15.085330,7,211
1520,3,4,3,5,2025-03-22 19:07:15.085336,2025-03-23 03:07:15.085336,8,161
1521,3,1,4,1,2024-10-03 19:07:15.085342,2024-10-04 01:07:15.085342,6,213
1522,1,3,4,4,2024-04-30 19:07:15.085349,2024-05-01 00:07:15.085349,5,161
1523,6,1,4,5,2024-05-11 19:07:15.085356,2024-05-12 00:07:15.085356,5,165
1524,3,2,3,5,2024-04-19 19:07:15.085365,2024-04-20 06:07:15.085365,11,110
1525,1,2,2,4,2024-04-24 19:07:15.085371,2024-04-24 23:07:15.085371,4,249
1526,6,4,5,3,2024-11-30 19:07:15.085377,2024-12-01 05:07:15.085377,10,99
1527,3,4,6,6,2025-04-10 19:07:15.085384,2025-04-11 04:07:15.085384,9,264
1528,2,3,1,4,2024-07-28 19:07:15.085390,2024-07-29 02:07:15.085390,7,189
1529,1,1,6,6,2024-09-29 19:07:15.085397,2024-09-30 00:07:15.085397,5,251
1530,3,2,8,3,2024-06-06 19:07:15.085403,2024-06-07 02:07:15.085403,7,285
1531,4,2,8,7,2024-08-21 19:07:15.085410,2024-08-21 21:07:15.085410,2,56
1532,5,2,4,8,2024-05-01 19:07:15.085417,2024-05-02 04:07:15.085417,9,216
1533,3,2,5,3,2024-08-15 19:07:15.085424,2024-08-16 02:07:15.085424,7,299
1534,2,1,3,8,2024-10-13 19:07:15.085430,2024-10-14 02:07:15.085430,7,221
1535,5,1,3,4,2025-03-30 19:07:15.085436,2025-03-31 02:07:15.085436,7,252
1536,4,3,6,4,2024-04-29 19:07:15.085442,2024-04-30 02:07:15.085442,7,127
1537,4,4,2,7,2024-09-12 19:07:15.085448,2024-09-13 00:07:15.085448,5,138
1538,1,4,6,4,2025-03-24 19:07:15.085457,2025-03-25 02:07:15.085457,7,263
1539,6,1,2,1,2024-07-22 19:07:15.085463,2024-07-22 21:07:15.085463,2,232
1540,2,2,2,1,2024-07-05 19:07:15.085470,2024-07-06 07:07:15.085470,12,115
1541,5,4,3,1,2024-04-28 19:07:15.085477,2024-04-29 03:07:15.085477,8,130
1542,4,2,3,7,2024-10-23 19:07:15.085486,2024-10-23 21:07:15.085486,2,287
1543,3,2,4,7,2025-01-24 19:07:15.085495,2025-01-25 04:07:15.085495,9,112
1544,6,2,4,5,2024-08-18 19:07:15.085502,2024-08-19 01:07:15.085502,6,201
1545,6,4,8,7,2024-08-10 19:07:15.085508,2024-08-11 06:07:15.085508,11,203
1546,6,2,7,7,2024-05-09 19:07:15.085515,2024-05-10 03:07:15.085515,8,171
1547,3,3,6,3,2025-02-06 19:07:15.085521,2025-02-07 03:07:15.085521,8,246
1548,3,2,2,2,2024-09-14 19:07:15.085527,2024-09-15 07:07:15.085527,12,279
1549,5,2,4,2,2024-12-18 19:07:15.085533,2024-12-19 07:07:15.085533,12,130
1550,1,2,6,7,2024-04-28 19:07:15.085539,2024-04-29 05:07:15.085539,10,238
1551,6,2,8,7,2024-10-21 19:07:15.085546,2024-10-22 06:07:15.085546,11,156
1552,1,1,7,7,2024-09-17 19:07:15.085552,2024-09-17 23:07:15.085552,4,71
1553,1,3,2,5,2024-09-26 19:07:15.085558,2024-09-27 07:07:15.085558,12,73
1554,4,1,5,2,2025-01-25 19:07:15.085564,2025-01-26 07:07:15.085564,12,71
1555,6,1,6,6,2025-01-01 19:07:15.085571,2025-01-02 05:07:15.085571,10,200
1556,5,3,1,6,2024-05-15 19:07:15.085577,2024-05-16 06:07:15.085577,11,83
1557,5,3,5,7,2025-03-30 19:07:15.085583,2025-03-30 21:07:15.085583,2,206
1558,1,1,2,1,2024-09-22 19:07:15.085589,2024-09-23 02:07:15.085589,7,268
1559,2,4,7,6,2024-07-30 19:07:15.085595,2024-07-30 20:07:15.085595,1,52
1560,5,4,7,3,2025-02-15 19:07:15.085601,2025-02-16 06:07:15.085601,11,62
1561,6,1,5,4,2025-04-14 19:07:15.085610,2025-04-15 01:07:15.085610,6,150
1562,5,2,4,7,2024-09-09 19:07:15.085617,2024-09-09 22:07:15.085617,3,164
1563,6,4,8,7,2025-04-17 19:07:15.085634,2025-04-17 22:07:15.085634,3,71
1564,1,1,4,7,2024-08-16 19:07:15.085640,2024-08-16 21:07:15.085640,2,160
1565,5,2,4,5,2024-07-28 19:07:15.085646,2024-07-28 20:07:15.085646,1,171
1566,6,3,8,5,2024-07-23 19:07:15.085652,2024-07-23 21:07:15.085652,2,142
1567,3,1,8,5,2025-01-11 19:07:15.085658,2025-01-12 05:07:15.085658,10,224
1568,6,4,7,6,2025-04-03 19:07:15.085665,2025-04-04 02:07:15.085665,7,262
1569,4,4,6,5,2024-11-13 19:07:15.085671,2024-11-14 03:07:15.085671,8,172
1570,1,3,2,7,2024-08-13 19:07:15.085677,2024-08-14 07:07:15.085677,12,177
1571,6,3,1,2,2024-05-22 19:07:15.085683,2024-05-23 03:07:15.085683,8,69
1572,1,2,8,8,2024-07-09 19:07:15.085690,2024-07-10 01:07:15.085690,6,59
1573,1,4,6,6,2024-08-17 19:07:15.085696,2024-08-17 23:07:15.085696,4,139
1574,6,1,3,3,2024-06-08 19:07:15.085702,2024-06-08 21:07:15.085702,2,157
1575,1,4,3,6,2024-05-18 19:07:15.085709,2024-05-18 20:07:15.085709,1,61
1576,5,1,4,5,2024-06-02 19:07:15.085715,2024-06-03 01:07:15.085715,6,195
1577,3,1,8,7,2024-05-16 19:07:15.085721,2024-05-16 23:07:15.085721,4,268
1578,5,3,7,5,2024-09-09 19:07:15.085730,2024-09-09 20:07:15.085730,1,126
1579,3,4,5,2,2024-11-07 19:07:15.085745,2024-11-07 22:07:15.085745,3,180
1580,2,3,2,2,2024-04-20 19:07:15.085757,2024-04-20 22:07:15.085757,3,87
1581,4,1,2,1,2024-09-24 19:07:15.085766,2024-09-25 01:07:15.085766,6,85
1582,4,1,2,5,2024-12-06 19:07:15.085772,2024-12-07 03:07:15.085772,8,63
1583,5,1,7,2,2024-05-27 19:07:15.085778,2024-05-27 22:07:15.085778,3,66
1584,1,3,7,5,2024-06-21 19:07:15.085787,2024-06-21 21:07:15.085787,2,61
1585,3,3,1,6,2024-08-21 19:07:15.085813,2024-08-22 02:07:15.085813,7,183
1586,2,2,2,3,2024-06-04 19:07:15.085824,2024-06-05 00:07:15.085824,5,236
1587,6,3,4,6,2024-12-29 19:07:15.085830,2024-12-29 22:07:15.085830,3,100
1588,1,3,2,7,2024-10-12 19:07:15.085836,2024-10-12 20:07:15.085836,1,220
1589,3,4,6,6,2024-12-08 19:07:15.085843,2024-12-09 05:07:15.085843,10,178
1590,5,2,5,5,2024-11-25 19:07:15.085851,2024-11-26 01:07:15.085851,6,150
1591,2,3,4,3,2024-09-05 19:07:15.085862,2024-09-06 06:07:15.085862,11,61
1592,6,1,4,4,2024-12-22 19:07:15.085873,2024-12-22 20:07:15.085873,1,186
1593,6,1,1,8,2024-12-15 19:07:15.085883,2024-12-15 20:07:15.085883,1,172
1594,5,4,4,5,2025-03-25 19:07:15.085893,2025-03-25 23:07:15.085893,4,146
1595,6,2,7,1,2024-10-13 19:07:15.085902,2024-10-14 04:07:15.085902,9,141
1596,5,4,7,2,2025-03-25 19:07:15.085908,2025-03-25 23:07:15.085908,4,172
1597,2,3,5,3,2024-08-31 19:07:15.085914,2024-09-01 01:07:15.085914,6,69
1598,4,2,3,3,2024-12-22 19:07:15.085924,2024-12-22 20:07:15.085924,1,208
1599,2,2,7,2,2024-11-04 19:07:15.085931,2024-11-05 07:07:15.085931,12,297
1600,2,2,1,8,2024-05-26 19:07:15.085937,2024-05-27 04:07:15.085937,9,151
1601,3,4,6,8,2025-03-24 19:07:15.085943,2025-03-25 05:07:15.085943,10,262
1602,5,2,6,6,2024-10-06 19:07:15.085949,2024-10-07 04:07:15.085949,9,236
1603,4,1,1,7,2025-03-23 19:07:15.085955,2025-03-24 05:07:15.085955,10,184
1604,6,2,4,4,2024-05-01 19:07:15.085962,2024-05-02 00:07:15.085962,5,259
1605,6,2,6,5,2025-02-18 19:07:15.085974,2025-02-19 03:07:15.085974,8,202
1606,1,3,7,7,2025-03-27 19:07:15.085983,2025-03-28 07:07:15.085983,12,93
1607,2,3,3,1,2024-08-12 19:07:15.085989,2024-08-12 20:07:15.085989,1,58
1608,5,3,4,3,2024-12-14 19:07:15.085995,2024-12-15 03:07:15.085995,8,254
1609,3,1,3,7,2025-03-09 19:07:15.086001,2025-03-09 23:07:15.086001,4,288
1610,5,3,8,4,2024-05-14 19:07:15.086007,2024-05-14 21:07:15.086007,2,150
1611,4,3,6,7,2024-10-30 19:07:15.086016,2024-10-30 21:07:15.086016,2,76
1612,5,3,6,2,2024-07-23 19:07:15.086022,2024-07-24 03:07:15.086022,8,183
1613,5,3,6,4,2025-03-30 19:07:15.086029,2025-03-31 01:07:15.086029,6,117
1614,3,4,4,5,2024-08-18 19:07:15.086035,2024-08-19 04:07:15.086035,9,120
1615,3,2,7,5,2025-03-29 19:07:15.086041,2025-03-30 01:07:15.086041,6,137
1616,4,3,3,6,2024-10-09 19:07:15.086050,2024-10-10 03:07:15.086050,8,156
1617,1,1,6,1,2024-06-20 19:07:15.086056,2024-06-21 05:07:15.086056,10,108
1618,3,1,5,5,2025-04-16 19:07:15.086062,2025-04-16 20:07:15.086062,1,193
1619,5,4,6,1,2024-10-21 19:07:15.086069,2024-10-22 00:07:15.086069,5,72
1620,6,2,4,6,2025-02-24 19:07:15.086075,2025-02-24 23:07:15.086075,4,297
1621,2,4,6,4,2024-12-22 19:07:15.086081,2024-12-22 21:07:15.086081,2,277
1622,6,2,1,5,2025-02-14 19:07:15.086087,2025-02-15 01:07:15.086087,6,230
1623,2,2,7,8,2025-01-27 19:07:15.086094,2025-01-27 20:07:15.086094,1,285
1624,4,3,6,7,2024-06-12 19:07:15.086100,2024-06-13 01:07:15.086100,6,220
1625,3,1,3,1,2024-12-19 19:07:15.086107,2024-12-20 02:07:15.086107,7,77
1626,1,1,2,8,2024-09-26 19:07:15.086115,2024-09-27 01:07:15.086115,6,258
1627,4,3,2,5,2025-02-02 19:07:15.086121,2025-02-03 06:07:15.086121,11,155
1628,3,4,5,1,2024-12-02 19:07:15.086127,2024-12-03 00:07:15.086127,5,291
1629,2,2,1,7,2024-04-20 19:07:15.086133,2024-04-20 22:07:15.086133,3,206
1630,3,4,6,6,2025-02-07 19:07:15.086141,2025-02-08 02:07:15.086141,7,299
1631,6,3,2,8,2024-05-29 19:07:15.086148,2024-05-30 00:07:15.086148,5,147
1632,3,1,1,5,2024-11-02 19:07:15.086155,2024-11-03 05:07:15.086155,10,86
1633,5,2,1,8,2025-04-18 19:07:15.086161,2025-04-18 23:07:15.086161,4,204
1634,5,2,3,8,2025-04-05 19:07:15.086171,2025-04-05 21:07:15.086171,2,213
1635,5,3,8,4,2024-07-27 19:07:15.086178,2024-07-28 03:07:15.086178,8,137
1636,5,4,1,2,2024-08-28 19:07:15.086184,2024-08-29 00:07:15.086184,5,192
1637,5,3,6,8,2024-05-10 19:07:15.086190,2024-05-10 23:07:15.086190,4,235
1638,1,1,4,7,2024-05-07 19:07:15.086197,2024-05-08 07:07:15.086197,12,223
1639,4,4,4,6,2024-05-04 19:07:15.086203,2024-05-05 06:07:15.086203,11,105
1640,5,2,8,5,2024-08-18 19:07:15.086209,2024-08-19 06:07:15.086209,11,147
1641,1,1,6,3,2024-06-07 19:07:15.086215,2024-06-08 04:07:15.086215,9,210
1642,5,3,8,7,2025-01-04 19:07:15.086222,2025-01-05 01:07:15.086222,6,269
1643,4,2,8,7,2025-03-22 19:07:15.086228,2025-03-23 02:07:15.086228,7,64
1644,5,3,2,5,2024-12-24 19:07:15.086234,2024-12-25 02:07:15.086234,7,106
1645,2,3,7,2,2024-12-31 19:07:15.086240,2025-01-01 04:07:15.086240,9,279
1646,4,1,4,7,2024-08-29 19:07:15.086247,2024-08-30 02:07:15.086247,7,218
1647,4,2,4,3,2024-06-27 19:07:15.086253,2024-06-27 22:07:15.086253,3,92
1648,5,1,4,6,2024-06-26 19:07:15.086262,2024-06-27 01:07:15.086262,6,285
1649,6,4,7,5,2024-09-09 19:07:15.086269,2024-09-10 04:07:15.086269,9,168
1650,6,1,7,3,2024-07-22 19:07:15.086275,2024-07-23 00:07:15.086275,5,142
1651,6,4,3,7,2025-02-20 19:07:15.086281,2025-02-20 21:07:15.086281,2,190
1652,1,4,2,7,2024-08-20 19:07:15.086291,2024-08-20 20:07:15.086291,1,202
1653,6,1,5,1,2024-11-17 19:07:15.086297,2024-11-17 21:07:15.086297,2,261
1654,2,1,7,6,2024-11-14 19:07:15.086303,2024-11-14 23:07:15.086303,4,106
1655,5,1,4,5,2024-04-23 19:07:15.086310,2024-04-24 07:07:15.086310,12,75
1656,2,1,6,8,2025-02-14 19:07:15.086316,2025-02-15 04:07:15.086316,9,134
1657,6,2,4,2,2024-12-31 19:07:15.086322,2025-01-01 04:07:15.086322,9,285
1658,6,3,7,7,2025-02-04 19:07:15.086329,2025-02-05 03:07:15.086329,8,86
1659,2,3,6,2,2025-01-01 19:07:15.086335,2025-01-02 01:07:15.086335,6,192
1660,5,3,6,1,2025-03-09 19:07:15.086342,2025-03-10 02:07:15.086342,7,166
1661,5,2,3,2,2024-06-29 19:07:15.086348,2024-06-29 22:07:15.086348,3,96
1662,1,2,1,2,2024-08-02 19:07:15.086354,2024-08-02 23:07:15.086354,4,128
1663,1,1,2,2,2024-08-31 19:07:15.086360,2024-09-01 04:07:15.086360,9,260
1664,6,2,6,7,2025-03-28 19:07:15.086367,2025-03-28 20:07:15.086367,1,169
1665,6,2,7,2,2024-06-22 19:07:15.086373,2024-06-23 07:07:15.086373,12,218
1666,6,4,8,5,2024-06-13 19:07:15.086380,2024-06-13 21:07:15.086380,2,103
1667,3,4,8,5,2024-07-13 19:07:15.086386,2024-07-14 04:07:15.086386,9,221
1668,2,4,2,3,2024-10-17 19:07:15.086392,2024-10-18 05:07:15.086392,10,290
1669,6,4,8,7,2024-11-12 19:07:15.086399,2024-11-13 01:07:15.086399,6,200
1670,2,3,1,7,2025-01-31 19:07:15.086408,2025-01-31 23:07:15.086408,4,143
1671,1,1,2,6,2024-08-13 19:07:15.086417,2024-08-13 23:07:15.086417,4,293
1672,6,4,6,1,2025-01-24 19:07:15.086423,2025-01-24 23:07:15.086423,4,298
1673,1,4,1,1,2024-12-23 19:07:15.086429,2024-12-23 21:07:15.086429,2,168
1674,6,1,1,4,2025-01-19 19:07:15.086435,2025-01-19 20:07:15.086435,1,235
1675,5,4,2,4,2024-06-04 19:07:15.086442,2024-06-05 03:07:15.086442,8,260
1676,5,4,4,7,2024-06-24 19:07:15.086448,2024-06-24 21:07:15.086448,2,113
1677,5,1,3,7,2025-01-06 19:07:15.086455,2025-01-06 22:07:15.086455,3,66
1678,6,1,8,5,2024-12-02 19:07:15.086461,2024-12-02 20:07:15.086461,1,125
1679,2,4,4,1,2025-04-14 19:07:15.086467,2025-04-15 00:07:15.086467,5,54
1680,5,2,5,4,2024-12-31 19:07:15.086474,2025-01-01 06:07:15.086474,11,144
1681,3,1,3,6,2025-02-19 19:07:15.086480,2025-02-20 06:07:15.086480,11,222
1682,1,1,7,2,2024-10-16 19:07:15.086487,2024-10-17 00:07:15.086487,5,180
1683,6,2,3,5,2024-09-05 19:07:15.086495,2024-09-05 23:07:15.086495,4,64
1684,4,1,6,8,2025-03-10 19:07:15.086501,2025-03-11 04:07:15.086501,9,242
1685,3,2,3,5,2024-04-24 19:07:15.086507,2024-04-24 23:07:15.086507,4,271
1686,6,4,6,5,2025-02-23 19:07:15.086514,2025-02-24 02:07:15.086514,7,177
1687,2,1,7,2,2024-12-22 19:07:15.086520,2024-12-23 04:07:15.086520,9,101
1688,5,2,2,3,2024-07-24 19:07:15.086526,2024-07-25 07:07:15.086526,12,123
1689,6,1,2,4,2024-12-04 19:07:15.086535,2024-12-05 05:07:15.086535,10,294
1690,6,3,8,2,2025-01-13 19:07:15.086543,2025-01-14 05:07:15.086543,10,231
1691,4,1,1,4,2024-11-17 19:07:15.086552,2024-11-17 21:07:15.086552,2,141
1692,4,3,2,7,2024-10-23 19:07:15.086559,2024-10-24 05:07:15.086559,10,189
1693,3,4,2,7,2024-06-18 19:07:15.086566,2024-06-19 03:07:15.086566,8,299
1694,2,1,7,1,2025-02-02 19:07:15.086572,2025-02-03 03:07:15.086572,8,146
1695,4,4,4,2,2024-09-28 19:07:15.086578,2024-09-29 06:07:15.086578,11,160
1696,2,4,8,2,2025-02-12 19:07:15.086584,2025-02-13 05:07:15.086584,10,135
1697,5,4,4,8,2024-05-23 19:07:15.086591,2024-05-23 20:07:15.086591,1,191
1698,3,4,7,8,2024-05-01 19:07:15.086597,2024-05-02 07:07:15.086597,12,198
1699,2,1,3,4,2024-07-10 19:07:15.086603,2024-07-11 05:07:15.086603,10,148
1700,3,4,8,7,2024-07-26 19:07:15.086610,2024-07-26 23:07:15.086610,4,51
1701,6,3,8,8,2025-01-08 19:07:15.086616,2025-01-09 01:07:15.086616,6,287
1702,3,2,5,4,2025-03-29 19:07:15.086622,2025-03-29 23:07:15.086622,4,175
1703,4,4,7,8,2025-02-09 19:07:15.086629,2025-02-09 22:07:15.086629,3,210
1704,5,1,4,1,2024-09-20 19:07:15.086635,2024-09-20 20:07:15.086635,1,148
1705,6,4,5,4,2025-03-31 19:07:15.086641,2025-04-01 07:07:15.086641,12,126
1706,2,4,5,4,2025-01-19 19:07:15.086647,2025-01-19 21:07:15.086647,2,261
1707,4,4,4,2,2024-06-24 19:07:15.086656,2024-06-25 04:07:15.086656,9,113
1708,5,1,7,6,2025-01-10 19:07:15.086663,2025-01-11 02:07:15.086663,7,62
1709,4,4,5,6,2025-02-08 19:07:15.086669,2025-02-08 23:07:15.086669,4,150
1710,1,2,2,1,2024-09-11 19:07:15.086675,2024-09-12 05:07:15.086675,10,55
1711,2,1,7,2,2025-01-20 19:07:15.086681,2025-01-21 03:07:15.086681,8,292
1712,6,3,3,2,2024-08-10 19:07:15.086688,2024-08-10 23:07:15.086688,4,211
1713,4,4,8,5,2025-01-11 19:07:15.086694,2025-01-11 21:07:15.086694,2,250
1714,1,2,5,8,2024-07-14 19:07:15.086700,2024-07-15 00:07:15.086700,5,109
1715,3,3,2,5,2024-08-29 19:07:15.086710,2024-08-30 07:07:15.086710,12,103
1716,4,1,3,6,2024-09-29 19:07:15.086717,2024-09-30 05:07:15.086717,10,208
1717,5,1,6,6,2024-09-08 19:07:15.086723,2024-09-09 07:07:15.086723,12,55
1718,1,2,1,5,2025-04-17 19:07:15.086729,2025-04-17 21:07:15.086729,2,225
1719,4,2,5,2,2024-05-15 19:07:15.086736,2024-05-16 02:07:15.086736,7,126
1720,3,3,5,7,2024-12-02 19:07:15.086742,2024-12-03 05:07:15.086742,10,182
1721,3,4,2,7,2024-09-04 19:07:15.086748,2024-09-04 21:07:15.086748,2,142
1722,1,3,7,6,2024-04-30 19:07:15.086754,2024-05-01 04:07:15.086754,9,201
1723,4,3,8,7,2025-01-30 19:07:15.086760,2025-01-31 04:07:15.086760,9,199
1724,2,4,7,7,2024-11-27 19:07:15.086767,2024-11-28 03:07:15.086767,8,232
1725,4,2,1,2,2024-10-30 19:07:15.086773,2024-10-31 04:07:15.086773,9,62
1726,5,3,7,2,2025-03-13 19:07:15.086782,2025-03-14 00:07:15.086782,5,144
1727,5,3,8,5,2024-05-20 19:07:15.086788,2024-05-21 01:07:15.086788,6,56
1728,1,1,2,5,2024-09-16 19:07:15.086795,2024-09-17 06:07:15.086795,11,252
1729,2,2,8,8,2024-06-29 19:07:15.086802,2024-06-30 00:07:15.086802,5,252
1730,1,1,4,2,2024-09-15 19:07:15.086813,2024-09-15 20:07:15.086813,1,236
1731,6,3,8,4,2024-09-16 19:07:15.086824,2024-09-17 02:07:15.086824,7,60
1732,4,1,1,7,2024-06-07 19:07:15.086837,2024-06-07 20:07:15.086837,1,220
1733,3,4,5,2,2024-08-30 19:07:15.086848,2024-08-30 20:07:15.086848,1,213
1734,6,4,1,1,2024-12-27 19:07:15.086858,2024-12-28 05:07:15.086858,10,50
1735,1,1,3,1,2025-03-28 19:07:15.086866,2025-03-28 21:07:15.086866,2,213
1736,1,1,4,7,2024-09-02 19:07:15.086877,2024-09-02 21:07:15.086877,2,241
1737,4,4,7,5,2024-11-01 19:07:15.086888,2024-11-02 00:07:15.086888,5,238
1738,4,3,2,8,2024-08-24 19:07:15.086901,2024-08-25 07:07:15.086901,12,167
1739,3,2,6,3,2025-04-02 19:07:15.086907,2025-04-03 05:07:15.086907,10,137
1740,1,4,7,5,2024-06-27 19:07:15.086913,2024-06-28 00:07:15.086913,5,172
1741,6,4,8,8,2024-12-30 19:07:15.086920,2024-12-31 04:07:15.086920,9,253
1742,6,4,3,7,2024-07-23 19:07:15.086926,2024-07-24 03:07:15.086926,8,232
1743,2,1,8,5,2024-06-16 19:07:15.086932,2024-06-17 01:07:15.086932,6,101
1744,3,3,8,6,2024-12-28 19:07:15.086946,2024-12-28 20:07:15.086946,1,164
1745,6,4,8,3,2024-09-30 19:07:15.086956,2024-10-01 01:07:15.086956,6,126
1746,6,2,1,4,2024-06-23 19:07:15.086967,2024-06-24 00:07:15.086967,5,256
1747,1,3,8,5,2025-04-10 19:07:15.086978,2025-04-10 22:07:15.086978,3,156
1748,1,3,2,4,2024-08-17 19:07:15.086989,2024-08-18 01:07:15.086989,6,234
1749,4,3,3,2,2024-08-14 19:07:15.087001,2024-08-14 20:07:15.087001,1,82
1750,2,4,6,4,2025-02-11 19:07:15.087007,2025-02-12 04:07:15.087007,9,186
1751,2,1,5,2,2025-03-11 19:07:15.087014,2025-03-12 00:07:15.087014,5,293
1752,5,4,5,1,2025-02-07 19:07:15.087020,2025-02-07 22:07:15.087020,3,271
1753,4,1,1,5,2025-01-01 19:07:15.087026,2025-01-02 05:07:15.087026,10,201
1754,5,3,3,5,2024-06-30 19:07:15.087034,2024-06-30 21:07:15.087034,2,244
1755,3,1,1,2,2024-09-08 19:07:15.087040,2024-09-09 07:07:15.087040,12,263
1756,2,1,1,2,2024-04-24 19:07:15.087047,2024-04-24 22:07:15.087047,3,288
1757,1,2,4,4,2025-01-28 19:07:15.087053,2025-01-29 03:07:15.087053,8,166
1758,4,2,4,1,2024-11-16 19:07:15.087060,2024-11-17 07:07:15.087060,12,260
1759,6,1,2,2,2024-12-02 19:07:15.087066,2024-12-03 01:07:15.087066,6,119
1760,5,2,7,1,2025-02-27 19:07:15.087072,2025-02-28 07:07:15.087072,12,138
1761,3,2,1,5,2024-06-27 19:07:15.087078,2024-06-28 01:07:15.087078,6,86
1762,5,4,3,6,2024-08-04 19:07:15.087088,2024-08-04 21:07:15.087088,2,273
1763,5,4,3,5,2024-05-11 19:07:15.087094,2024-05-11 23:07:15.087094,4,220
1764,3,1,2,4,2025-02-17 19:07:15.087101,2025-02-17 20:07:15.087101,1,281
1765,1,1,4,4,2025-01-24 19:07:15.087107,2025-01-24 20:07:15.087107,1,250
1766,1,2,2,5,2024-10-29 19:07:15.087113,2024-10-30 05:07:15.087113,10,265
1767,3,2,3,3,2025-03-17 19:07:15.087120,2025-03-18 04:07:15.087120,9,164
1768,6,3,8,4,2024-11-20 19:07:15.087126,2024-11-21 00:07:15.087126,5,85
1769,4,2,6,8,2024-10-11 19:07:15.087132,2024-10-11 22:07:15.087132,3,196
1770,5,4,2,1,2024-12-20 19:07:15.087138,2024-12-21 00:07:15.087138,5,292
1771,4,4,5,5,2024-07-12 19:07:15.087145,2024-07-12 21:07:15.087145,2,250
1772,5,2,6,2,2024-05-07 19:07:15.087151,2024-05-08 00:07:15.087151,5,242
1773,4,4,6,2,2025-01-27 19:07:15.087158,2025-01-27 21:07:15.087158,2,230
1774,2,1,8,3,2024-08-19 19:07:15.087164,2024-08-20 05:07:15.087164,10,51
1775,5,4,8,8,2024-05-19 19:07:15.087170,2024-05-19 21:07:15.087170,2,72
1776,4,2,3,7,2024-11-27 19:07:15.087180,2024-11-27 20:07:15.087180,1,176
1777,2,3,8,2,2025-03-13 19:07:15.087186,2025-03-14 07:07:15.087186,12,185
1778,4,3,1,2,2024-08-20 19:07:15.087192,2024-08-21 06:07:15.087192,11,191
1779,4,1,8,7,2024-12-12 19:07:15.087199,2024-12-13 01:07:15.087199,6,181
1780,5,4,7,2,2024-05-03 19:07:15.087208,2024-05-04 06:07:15.087208,11,73
1781,5,2,3,2,2024-09-08 19:07:15.087214,2024-09-09 01:07:15.087214,6,50
1782,1,2,3,2,2024-07-31 19:07:15.087220,2024-07-31 22:07:15.087220,3,167
1783,1,1,2,1,2024-04-29 19:07:15.087228,2024-04-30 01:07:15.087228,6,159
1784,4,2,5,7,2024-12-10 19:07:15.087234,2024-12-10 20:07:15.087234,1,126
1785,6,2,2,6,2025-03-24 19:07:15.087241,2025-03-25 03:07:15.087241,8,185
1786,1,4,7,4,2024-11-04 19:07:15.087247,2024-11-05 03:07:15.087247,8,158
1787,2,2,4,7,2024-11-28 19:07:15.087254,2024-11-28 22:07:15.087254,3,105
1788,1,2,7,1,2025-02-22 19:07:15.087260,2025-02-23 01:07:15.087260,6,127
1789,5,4,8,1,2024-08-23 19:07:15.087267,2024-08-23 20:07:15.087267,1,127
1790,1,4,2,5,2024-10-06 19:07:15.087286,2024-10-07 01:07:15.087286,6,93
1791,3,2,7,2,2025-01-28 19:07:15.087293,2025-01-29 05:07:15.087293,10,205
1792,1,4,2,8,2024-04-28 19:07:15.087299,2024-04-29 04:07:15.087299,9,167
1793,3,2,8,8,2024-10-21 19:07:15.087305,2024-10-22 03:07:15.087305,8,147
1794,6,2,3,7,2024-08-29 19:07:15.087311,2024-08-30 07:07:15.087311,12,254
1795,5,4,1,2,2024-09-11 19:07:15.087317,2024-09-12 03:07:15.087317,8,152
